FIPS Code,County,State,"County, State",Percentile Sociodemographic Domain Score,Percentile Air Domain Score,Percentile Water Domain Score,Percentile Built-Environment Domain Score,Percentile Land Domain Score,Percentile Adults with less than High School Diploma,Percentile Adults with High School Diploma,Percentile Adults completing a College Degree,Percentile Total Labour Force,Percentile Employed,Percentile Unemployed,Percentile Median Monthly Rent (Studio)
48311,McMullen County,Texas,"McMullen County, TX",7.954183901,28.82596246,45.37066497,78.0146357,95.38657334,49.58638244,95.38657334,31.33948457,1.877187401,1.877187401,1.193127585,40.74132994
48313,Madison County,Texas,"Madison County, TX",5.981546293,73.97391028,58.47916004,4.390709513,51.22494432,85.61883551,73.73528476,31.45084314,24.40343621,24.03754375,33.34393891,33.00986319
48315,Marion County,Texas,"Marion County, TX",6.649697741,39.16640153,43.74801145,61.81991728,93.25485205,66.33789373,77.33057588,39.83455297,22.01718104,21.38084633,33.2007636,56.84059815
48317,Martin County,Texas,"Martin County, TX",17.37193764,37.48011454,14.76296532,17.46738785,21.85809736,91.77537385,49.20458161,13.4902959,12.18580974,12.21762647,15.38339166,51.51129494
48319,Mason County,Texas,"Mason County, TX",70.5058861,81.41902641,38.24371619,86.82787146,89.75501114,69.48775056,2.958956411,55.90200445,7.588291441,7.636016545,10.18135539,43.41393573
48321,Matagorda County,Texas,"Matagorda County, TX",21.63538021,80.20999045,54.62933503,67.76964683,35.12567611,82.69169583,27.53738466,62.53579383,59.3382119,58.4473433,74.08526885,28.47597836
48323,Maverick County,Texas,"Maverick County, TX",16.22653516,28.12599427,44.76614699,12.72669424,83.32803054,99.80909959,9.449570474,3.913458479,69.29685014,67.10149539,85.10976774,46.97741012
48325,Medina County,Texas,"Medina County, TX",53.29303213,69.42411709,42.47534203,13.20394528,47.53420299,74.14890232,37.32103086,59.385937,67.10149539,67.13331212,68.93095768,32.10308622
48327,Menard County,Texas,"Menard County, TX",6.58606427,58.63824372,68.53324849,78.9055043,89.05504295,77.76010181,26.47152402,22.3830735,2.290804963,2.322621699,4.852052179,71.55583837
48329,Midland County,Texas,"Midland County, TX",80.52815781,87.4005727,48.64778874,28.60324531,56.0292714,75.10340439,13.87209672,46.16608336,89.46866052,89.30957684,90.96404709,3.054406618
48331,Milam County,Texas,"Milam County, TX",33.02577156,39.230035,41.87082405,49.09322304,34.90295896,77.33057588,75.59656379,35.73019408,46.96150175,46.45243398,53.7066497,60.10181355
48333,Mills County,Texas,"Mills County, TX",33.50302259,38.91186764,37.13013045,79.03277124,66.52879415,80.3372574,46.27744193,29.35093859,8.383709831,8.335984728,10.03818008,71.55583837
48335,Mitchell County,Texas,"Mitchell County, TX",12.69487751,84.05981546,40.40725422,50.97041044,40.43907095,72.68533248,94.54342984,25.03977092,10.78587337,10.54724785,19.80591791,66.59242762
48337,Montague County,Texas,"Montague County, TX",35.22112631,83.39166402,41.39357302,50.42952593,74.48297805,63.12440344,57.9064588,68.59688196,43.62074451,43.58892778,48.32962138,30.59179128
48339,Montgomery County,Texas,"Montgomery County, TX",89.21412663,66.8469615,26.88514158,6.776964683,73.08304168,47.50238626,8.447343303,49.20458161,96.2456252,96.21380846,96.37289214,8.68596882
48341,Moore County,Texas,"Moore County, TX",25.16703786,7.604199809,32.51670379,37.22558066,24.88068724,99.58638244,16.60833598,8.924594337,48.69551384,49.02958956,40.00954502,34.48934139
48343,Morris County,Texas,"Morris County, TX",30.3849825,58.82914413,53.2612154,43.93891187,71.87400573,32.81896277,89.54820235,70.21953548,23.83073497,22.49443207,48.95004773,93.65256125
48345,Motley County,Texas,"Motley County, TX",5.599745466,32.99395482,53.00668151,55.61565383,74.96022908,51.01813554,64.19026408,78.65097041,0.922685332,0.763601654,1.95672924,71.55583837
48347,Nacogdoches County,Texas,"Nacogdoches County, TX",63.28348711,93.25485205,43.17531021,51.51129494,72.4785237,76.78969138,22.98759147,44.95704741,72.95577474,72.8285078,75.94654788,42.06172447
48349,Navarro County,Texas,"Navarro County, TX",35.53929367,20.93541203,39.86636971,44.70251352,33.43938912,89.13458479,28.47597836,64.79478206,69.23321667,69.20139994,71.03086223,50.81132676
48351,Newton County,Texas,"Newton County, TX",9.831371301,33.40757238,44.09799555,3.18167356,88.3868915,85.12567611,89.2777601,38.70505886,25.48520522,23.89436844,50.25453388,66.91059497
48353,Nolan County,Texas,"Nolan County, TX",32.83487114,26.75787464,29.55774738,84.85523385,41.67992364,81.02131721,51.39993637,65.39930003,35.34839325,35.41202673,37.36875597,57.14285714
48355,Nueces County,Texas,"Nueces County, TX",71.4922049,66.24244353,42.9844098,48.87050589,29.3986637,76.39198218,24.57842825,64.65160675,93.19121858,93.06395164,94.87750557,13.63347121
48357,Ochiltree County,Texas,"Ochiltree County, TX",26.53515749,19.98090996,34.71205854,47.78873688,10.18135539,97.20012727,44.78205536,10.16544703,20.13999364,20.20362711,21.34902959,43.23894368
48359,Oldham County,Texas,"Oldham County, TX",38.27553293,72.28762329,32.45307031,4.613426662,82.94622972,28.63506204,33.12122176,71.0944957,2.640789055,2.672605791,3.531657652,30.73496659
48361,Orange County,Texas,"Orange County, TX",45.59338212,90.13681196,43.9707286,23.83073497,74.83296214,53.29303213,64.34934776,80.68724149,76.45561565,75.91473115,85.45975183,20.1081769
48363,Palo Pinto County,Texas,"Palo Pinto County, TX",30.06681514,4.963410754,43.68437798,58.28825962,67.16512886,57.68374165,55.99745466,73.11485842,52.94304804,52.56124722,59.8790964,50.06363347
48365,Panola County,Texas,"Panola County, TX",30.79860006,57.84282533,45.65701559,20.04454343,77.72828508,75.27839644,34.50524976,88.76869233,45.27521476,44.32071269,55.94972956,43.23894368
48367,Parker County,Texas,"Parker County, TX",79.51002227,22.74896596,39.32548521,7.349665924,61.08813236,48.96595609,20.42634426,72.8762329,85.61883551,85.77791919,85.61883551,9.608654152
48369,Parmer County,Texas,"Parmer County, TX",17.62647152,54.50206809,29.62138085,41.20267261,3.786191537,97.26376074,29.38275533,33.10531339,26.05790646,26.32834871,17.2923958,59.48138721
48371,Pecos County,Texas,"Pecos County, TX",13.07667833,82.91441298,37.98918231,52.43398027,87.01877187,97.90009545,58.76551066,12.5517022,31.97581928,31.14858416,45.54565702,39.07095132
48373,Polk County,Texas,"Polk County, TX",12.44034362,75.59656379,29.43048043,19.85364302,84.28253261,83.29621381,66.97422844,43.44575247,62.45625199,61.72446707,75.31021317,59.48138721
48375,Potter County,Texas,"Potter County, TX",47.82055361,46.51606745,65.06522431,73.52847598,86.35062043,94.60706332,41.40948139,37.17785555,82.62806236,82.7553293,81.95991091,38.68915049
48377,Presidio County,Texas,"Presidio County, TX",28.18962774,45.14794782,35.88927776,49.53865733,96.21380846,99.96818326,0.190900414,0.763601654,15.65383392,14.34934776,36.65287941,71.55583837
48379,Rains County,Texas,"Rains County, TX",25.23067133,92.39580019,43.30257716,6.904231626,63.9834553,79.57365574,68.58097359,42.41170856,32.48488705,32.54852052,28.39643653,55.66337894
48381,Randall County,Texas,"Randall County, TX",83.39166402,65.00159084,27.45784283,14.922049,47.02513522,17.45147948,9.831371301,90.27998727,86.28698696,86.35062043,83.51893096,38.68915049
48383,Reagan County,Texas,"Reagan County, TX",15.68565065,54.18390073,68.69233217,83.61438116,70.95132039,80.94177537,89.37321031,27.18740057,6.904231626,6.522430799,15.65383392,22.27171492
48385,Real County,Texas,"Real County, TX",6.267896914,94.49570474,45.7524658,95.57747375,88.03690741,56.50652243,55.72701241,81.89627744,4.040725422,3.849825008,8.129175947,38.68915049
48387,Red River County,Texas,"Red River County, TX",13.52211263,90.42316258,44.12981228,30.09863188,39.16640153,49.25230671,76.21699014,70.28316895,27.74419345,27.37830099,35.30066815,71.55583837
48389,Reeves County,Texas,"Reeves County, TX",1.30448616,64.04708877,39.16640153,48.64778874,90.42316258,98.95004773,60.769965,5.42475342,41.32993955,40.88450525,50.06363347,37.65510659
48391,Refugio County,Texas,"Refugio County, TX",23.48075087,74.13299395,57.93827553,83.16894687,51.54311168,81.13267579,81.86446071,45.99109131,15.20839962,14.73114858,24.03754375,48.31371301
48393,Roberts County,Texas,"Roberts County, TX",41.42538976,51.28857779,64.84250716,5.949729558,81.35539294,19.32866688,45.37066497,79.8918231,0.413617563,0.413617563,1.193127585,40.74132994
48395,Robertson County,Texas,"Robertson County, TX",24.56251989,80.65542475,58.63824372,49.44320713,34.33025772,73.06713331,66.73560293,33.67801464,37.4482978,37.25739739,42.14126631,18.88323258
48397,Rockwall County,Texas,"Rockwall County, TX",92.14126631,41.36175628,91.75946548,16.09926822,73.43302577,17.21285396,2.354438435,62.04263443,83.29621381,83.29621381,82.72351257,5.440661788
48399,Runnels County,Texas,"Runnels County, TX",11.6131085,30.25771556,36.84377983,77.63283487,31.05313395,86.09608654,54.67706013,37.60738148,23.7671015,24.21253579,22.11263124,47.34330258
48401,Rusk County,Texas,"Rusk County, TX",41.39357302,75.11931276,43.27076042,8.68596882,63.60165447,81.02131721,39.75501114,74.57842825,67.62647152,67.06967865,73.35348393,37.65510659
48403,Sabine County,Texas,"Sabine County, TX",2.608972319,19.24912504,43.49347757,20.80814508,84.34616608,68.08781419,55.02704423,66.68787782,20.29907731,18.93095768,40.93223035,71.55583837
48405,San Augustine County,Texas,"San Augustine County, TX",1.018135539,59.21094496,46.89786828,25.80337257,70.82405345,83.00986319,85.68246898,17.61056316,14.74705695,13.96754693,28.39643653,39.38911868
48407,San Jacinto County,Texas,"San Jacinto County, TX",16.86286987,48.45688832,37.86191537,0.699968183,76.74196627,69.36048361,87.86191537,26.6783328,50.71587655,50.01590837,64.12663061,61.05631562
48409,San Patricio County,Texas,"San Patricio County, TX",54.05663379,42.82532612,44.82978046,37.60738148,27.10785873,84.91886732,42.5867006,63.538021,73.8148266,72.98759147,83.29621381,13.63347121
48411,San Saba County,Texas,"San Saba County, TX",4.613426662,34.71205854,28.69869551,71.9376392,78.61915367,86.9551384,65.25612472,18.7241489,9.735921094,9.76773783,12.74260261,41.21858097
48413,Schleicher County,Texas,"Schleicher County, TX",16.67196946,77.82373528,35.31657652,24.307986,76.5828826,90.96404709,20.87177856,77.47375119,4.517976456,4.231625835,7.938275533,40.74132994
48415,Scurry County,Texas,"Scurry County, TX",31.21221763,86.76423799,36.62106268,54.02481705,62.96531976,88.53006682,43.79573656,50.52497614,31.43493478,30.92586701,42.85714286,37.03468024
48417,Shackelford County,Texas,"Shackelford County, TX",49.25230671,71.4922049,36.11199491,84.91886732,78.33280305,55.59974547,4.502068088,77.28285078,7.874642062,8.081450843,8.97231944,40.74132994
48419,Shelby County,Texas,"Shelby County, TX",14.0311804,82.69169583,42.37989182,43.23894368,66.306077,93.54120267,51.28857779,38.18008272,50.06363347,49.63410754,54.75660197,71.55583837
48421,Sherman County,Texas,"Sherman County, TX",17.3401209,42.88895959,64.81069042,5.631562202,11.13585746,97.10467706,10.53133948,52.17944639,5.599745466,5.599745466,5.042952593,71.55583837
48423,Smith County,Texas,"Smith County, TX",77.02831689,86.25517022,42.79350939,41.32993955,64.14253898,61.2631244,8.622335348,85.39611836,90.42316258,90.42316258,90.90041362,12.40852689
48425,Somervell County,Texas,"Somervell County, TX",78.49188673,13.36302895,42.85714286,65.79700923,71.01495387,26.90104995,52.48170538,29.73273942,22.8285078,22.78078269,26.66242444,43.66846962
48427,Starr County,Texas,"Starr County, TX",2.640789055,44.00254534,40.69360484,7.508749602,77.95100223,99.87273306,15.16067451,1.95672924,70.88768692,67.86509704,88.19599109,71.55583837
48429,Stephens County,Texas,"Stephens County, TX",8.813235762,70.21953548,38.37098314,82.6598791,79.98727331,89.59592746,43.63665288,50.34998409,21.60356347,21.53993,24.19662743,71.55583837
48431,Sterling County,Texas,"Sterling County, TX",10.91314031,76.96468342,54.34298441,51.73401209,94.94113904,48.10690423,98.82278078,4.263442571,1.272669424,1.256761056,3.293032135,32.10308622
48433,Stonewall County,Texas,"Stonewall County, TX",40.02545339,93.19121858,68.6286987,67.22876233,78.87368756,84.0916322,78.60324531,34.72796691,1.30448616,1.30448616,2.163538021,40.74132994
48435,Sutton County,Texas,"Sutton County, TX",11.29494114,89.62774419,38.08463252,90.35952911,93.35030226,96.30925867,41.79128221,10.11772192,4.072542157,3.786191537,11.53356666,70.12408527
48437,Swisher County,Texas,"Swisher County, TX",24.81705377,89.53229399,30.06681514,43.04804327,29.52593064,96.37289214,55.1384028,9.163219854,12.153993,12.09035953,15.76519249,71.55583837
48439,Tarrant County,Texas,"Tarrant County, TX",91.1549475,78.36461979,40.08908686,26.56697423,80.36907413,64.31753102,9.354120267,41.85491569,99.58638244,99.65001591,99.45911549,9.608654152
48441,Taylor County,Texas,"Taylor County, TX",74.2602609,8.654152084,39.51638562,66.97422844,46.57970092,45.22748966,31.05313395,57.85873369,85.01431753,85.17340121,84.75978365,29.63728921
48443,Terrell County,Texas,"Terrell County, TX",6.426980592,46.48425072,68.08781419,64.33343939,95.73655743,70.52179446,6.904231626,96.27744193,0.477251034,0.477251034,0.9385937,40.74132994
48445,Terry County,Texas,"Terry County, TX",20.01272669,98.79096405,27.13967547,51.28857779,6.267896914,98.91823099,29.38275533,27.10785873,24.84887051,24.43525294,33.2007636,55.66337894
48447,Throckmorton County,Texas,"Throckmorton County, TX",8.240534521,65.57429208,39.7709195,60.73814827,59.37002864,61.81991728,66.91059497,23.46484251,3.213490296,3.293032135,2.89532294,71.55583837
48449,Titus County,Texas,"Titus County, TX",29.3986637,91.37766465,43.4298441,46.00699968,43.58892778,93.23894368,56.5224308,16.17881005,54.18390073,53.86573338,59.37002864,48.53643016
48451,Tom Green County,Texas,"Tom Green County, TX",66.52879415,24.49888641,32.29398664,53.35666561,40.31180401,64.90614063,23.87846007,59.385937,82.50079542,82.62806236,83.56665606,32.35762011
48453,Travis County,Texas,"Travis County, TX",97.99554566,55.17021954,38.43461661,48.1705377,71.17403754,39.03913458,1.368119631,6.299713649,99.26821508,99.30003182,98.79096405,4.77251034
48455,Trinity County,Texas,"Trinity County, TX",14.06299714,7.795100223,39.99363665,33.82118995,86.70060452,81.38720967,58.17690105,66.62424435,27.90327712,27.076042,41.91854916,37.03468024
48457,Tyler County,Texas,"Tyler County, TX",14.19026408,43.07986001,44.28889596,4.008908686,87.33693923,85.04613427,85.17340121,13.61756284,36.93923003,35.60292714,55.0906777,59.48138721
48459,Upshur County,Texas,"Upshur County, TX",43.58892778,34.80750875,44.63888005,6.204263443,69.32866688,62.77441934,53.72255807,69.05822463,61.24721604,60.70633153,69.13776647,27.66465161
48461,Upton County,Texas,"Upton County, TX",16.70378619,26.28062361,53.13394846,72.8285078,83.23258034,93.35030226,69.71046771,16.99013681,7.476932867,7.445116131,11.1676742,71.55583837
48463,Uvalde County,Texas,"Uvalde County, TX",10.97677378,88.70505886,43.90709513,69.6150175,57.20649061,95.76837416,26.24880687,20.77632835,49.34775692,49.09322304,54.6929685,51.8771874
48465,Val Verde County,Texas,"Val Verde County, TX",33.1530385,69.74228444,43.8752784,37.63919822,94.3684378,98.82278078,10.34043907,18.2309895,67.7378301,67.19694559,73.05122494,37.03468024
48467,Van Zandt County,Texas,"Van Zandt County, TX",37.00286351,68.05599745,43.07986001,12.12217626,50.27044225,70.17181037,43.79573656,85.17340121,71.77855552,71.77855552,72.28762329,42.5867006
48469,Victoria County,Texas,"Victoria County, TX",59.37002864,45.49793191,41.71174038,54.50206809,37.92554884,78.03054407,30.8781419,71.28539612,78.69869551,78.46007,83.40757238,16.27426026
48471,Walker County,Texas,"Walker County, TX",61.43811645,16.16290169,39.07095132,7.954183901,77.50556793,67.14922049,77.93509386,21.76264715,69.45593382,69.15367483,75.45338848,28.47597836
48473,Waller County,Texas,"Waller County, TX",67.64237989,21.28539612,41.45720649,8.017817372,36.68469615,70.52179446,36.09608654,47.43875278,70.155902,69.93318486,76.29653198,8.68596882
48475,Ward County,Texas,"Ward County, TX",9.76773783,22.58988228,33.91664015,59.91091314,90.64587973,90.2163538,62.79032771,53.56347439,30.48043271,29.71683105,44.11390391,18.50143175
48477,Washington County,Texas,"Washington County, TX",73.33757556,70.72860325,41.998091,65.12885778,58.76551066,58.67006045,33.6461979,30.94177537,57.07922367,56.88832326,61.88355075,20.96722876
48479,Webb County,Texas,"Webb County, TX",57.68374165,24.27616927,42.72987591,10.65860643,93.9230035,99.26821508,10.41998091,11.69265033,90.80496341,90.64587973,92.77760102,18.97868279
48481,Wharton County,Texas,"Wharton County, TX",42.50715877,40.50270442,38.18008272,55.39293668,5.154311168,89.02322622,23.87846007,58.47916004,66.36971047,65.92427617,71.03086223,42.5867006
48483,Wheeler County,Texas,"Wheeler County, TX",16.25835189,28.66687878,29.36684696,73.11485842,51.8294623,89.2777601,31.65765192,71.4444798,9.195036589,8.97231944,15.94018454,71.55583837
48485,Wichita County,Texas,"Wichita County, TX",67.92873051,88.60960865,32.35762011,58.38370983,56.09290487,54.10435889,41.998091,61.23130767,82.91441298,82.88259625,84.79160038,33.90073178
48487,Wilbarger County,Texas,"Wilbarger County, TX",21.06267897,34.01209036,35.34839325,81.64174356,34.01209036,92.0935412,45.847916,45.05249761,25.45338848,24.88068724,36.22335348,49.30003182
48489,Willacy County,Texas,"Willacy County, TX",0.890868597,64.01527203,42.60260897,16.22653516,45.78428253,98.79096405,65.92427617,7.842825326,34.74387528,33.2007636,59.62456252,71.55583837
48491,Williamson County,Texas,"Williamson County, TX",96.27744193,71.36493796,39.13458479,8.654152084,36.84377983,15.04931594,4.247534203,51.12949411,96.7865097,96.81832644,95.73655743,4.77251034
48493,Wilson County,Texas,"Wilson County, TX",66.11517658,17.84918867,45.21158129,1.240852689,41.96627426,52.44988864,50.3977092,51.98854598,70.37861915,70.53770283,69.1695832,13.76073815
48495,Winkler County,Texas,"Winkler County, TX",3.18167356,50.90677696,36.461979,28.66687878,95.70474069,99.20458161,30.3372574,33.99618199,18.86732421,18.13553929,32.6598791,36.73242125
48497,Wise County,Texas,"Wise County, TX",55.01113586,72.70124085,41.42538976,12.02672606,66.33789373,66.13108495,49.66592428,66.09926822,75.72383073,75.72383073,76.42379892,12.02672606
48499,Wood County,Texas,"Wood County, TX",51.60674515,57.27012409,43.81164493,30.25771556,53.51574928,68.56506522,44.06617881,67.89691378,61.72446707,61.56538339,67.32421254,33.1530385
48501,Yoakum County,Texas,"Yoakum County, TX",3.308940503,39.38911868,27.74419345,49.9522749,16.57651925,99.0136812,28.61915367,23.79891823,16.70378619,16.17881005,29.58956411,39.65956093
48503,Young County,Texas,"Young County, TX",37.3528476,84.60069997,41.26630608,76.42379892,62.67896914,72.35125676,30.22589882,48.21826281,39.32548521,39.32548521,39.88227808,61.05631562
48505,Zapata County,Texas,"Zapata County, TX",0.572701241,67.16512886,41.1072224,36.30289532,89.56411072,99.68183264,31.2758511,4.167992364,23.4171174,21.50811327,51.8294623,71.55583837
48507,Zavala County,Texas,"Zavala County, TX",0.699968183,79.22367165,55.74292078,24.78523703,68.6286987,95.89564111,54.1998091,30.3372574,16.60833598,15.03340757,43.60483614,70.12408527
49001,Beaver County,Utah,"Beaver County, UT",14.85841553,83.93254852,15.68565065,67.03786192,94.71842189,30.57588291,16.51288578,92.14126631,13.77664652,14.15844734,9.720012727,89.30957684
49003,Box Elder County,Utah,"Box Elder County, UT",76.51924913,96.65924276,15.4629335,34.01209036,75.46929685,18.08781419,30.09863188,93.0321349,71.9376392,72.54215717,56.33153038,40.74132994
49005,Cache County,Utah,"Cache County, UT",88.03690741,63.12440344,24.11708559,37.48011454,47.05695196,13.06076997,4.136175628,77.076042,85.23703468,85.55520204,73.8148266,48.31371301
49007,Carbon County,Utah,"Carbon County, UT",58.63824372,61.18358256,71.65128858,85.14158447,93.41393573,24.32389437,25.2465797,99.61819917,40.59815463,40.85268851,36.65287941,90.29589564
49009,Daggett County,Utah,"Daggett County, UT",19.37639198,75.91473115,16.09926822,76.55106586,89.43684378,1.845370665,87.81419026,93.14349348,0.50906777,0.50906777,0.9385937,60.38816417
49011,Davis County,Utah,"Davis County, UT",93.82755329,94.97295577,16.67196946,18.16735603,73.68755966,2.338530067,5.297486478,85.42793509,93.60483614,93.79573656,88.89595927,14.57206491
49013,Duchesne County,Utah,"Duchesne County, UT",40.62997136,43.90709513,56.4747057,40.75723831,78.93732103,47.42284442,71.71492205,88.05281578,38.19599109,38.08463252,40.72542157,55.32930321
49015,Emery County,Utah,"Emery County, UT",28.41234489,88.06872415,24.43525294,50.20680878,88.45052498,7.858733694,28.31689469,99.93636653,23.06713331,23.19440025,20.53770283,89.30957684
49017,Garfield County,Utah,"Garfield County, UT",50.11135857,84.28253261,14.44479796,89.30957684,95.76837416,12.09035953,31.53038498,89.85046134,13.44257079,12.91759465,21.42857143,89.30957684
49019,Grand County,Utah,"Grand County, UT",79.54183901,95.86382437,15.55838371,97.55011136,97.26376074,11.04040725,16.60833598,83.37575565,33.34393891,33.47120585,32.91441298,45.68883233
49021,Iron County,Utah,"Iron County, UT",76.2328985,90.07317849,13.80846325,46.92968501,84.56888323,14.19026408,8.065542475,97.6773783,71.39675469,71.81037226,60.08590519,47.82055361
49023,Juab County,Utah,"Juab County, UT",31.7212854,87.24148902,18.19917276,52.97486478,89.34139357,21.71492205,69.29685014,82.03945275,31.94400255,32.48488705,15.06522431,11.78810054
49025,Kane County,Utah,"Kane County, UT",62.96531976,86.63697105,14.63569838,87.94145721,96.75469297,30.20999045,10.96086542,86.8596882,20.63315304,20.95132039,14.11072224,26.2328985
49027,Millard County,Utah,"Millard County, UT",31.14858416,85.26885142,18.16735603,68.02418072,86.4142539,44.09799555,40.82087178,77.076042,31.14858416,31.88036907,17.49920458,89.30957684
49029,Morgan County,Utah,"Morgan County, UT",84.9825008,85.93700286,18.39007318,17.11740375,64.71524022,0.28635062,4.104358893,94.08208718,29.9395482,30.76678333,14.85841553,14.57206491
49031,Piute County,Utah,"Piute County, UT",4.708876869,76.99650016,58.19280942,68.94686605,87.4005727,19.51956729,30.81450843,96.67515113,1.018135539,0.986318804,1.670378619,89.30957684
49033,Rich County,Utah,"Rich County, UT",13.0448616,95.70474069,59.05186128,91.72764874,87.75055679,2.831689469,21.06267897,99.52274897,4.99522749,5.122494432,3.086223353,60.38816417
49035,Salt Lake County,Utah,"Salt Lake County, UT",94.33662106,91.1549475,10.30862234,46.35698377,87.87782374,29.58956411,6.792873051,62.39261852,98.95004773,98.98186446,96.6910595,10.61088132
49037,San Juan County,Utah,"San Juan County, UT",20.9990455,34.07572383,11.48584155,23.48075087,92.68215081,68.00827235,30.68724149,83.2007636,28.47597836,28.03054407,38.06872415,42.06172447
49039,Sanpete County,Utah,"Sanpete County, UT",48.83868915,89.43684378,21.63538021,19.28094178,74.73751193,26.16926503,36.63697105,95.13203945,53.10213172,53.64301623,39.96181992,69.77410118
49041,Sevier County,Utah,"Sevier County, UT",47.43875278,85.14158447,17.62647152,65.76519249,80.81450843,32.81896277,34.93477569,93.22303532,46.22971683,46.64333439,36.49379574,86.33471206
49043,Summit County,Utah,"Summit County, UT",98.15462934,89.56411072,15.59020045,93.70028635,82.309895,4.48615972,1.495386573,6.44288896,70.31498568,70.85587019,59.06776965,6.347438753
49045,Tooele County,Utah,"Tooele County, UT",80.97359211,74.48297805,15.87655107,7.413299395,93.95482024,25.27839644,38.35507477,87.68692332,77.21921731,77.47375119,68.40598155,21.9376392
49047,Uintah County,Utah,"Uintah County, UT",62.01081769,67.61056316,24.40343621,24.53070315,77.98281896,52.92713968,70.39452752,72.03308941,54.152084,53.83391664,60.30862234,37.03468024
49049,Utah County,Utah,"Utah County, UT",93.60483614,84.75978365,12.66306077,15.81291759,61.97900095,4.677060134,1.718103723,88.72096723,96.59560929,96.75469297,93.15940185,11.78810054
49051,Wasatch County,Utah,"Wasatch County, UT",87.30512249,47.40693605,13.5857461,52.17944639,85.84155266,4.088450525,4.597518295,50.97041044,60.06999682,60.61088132,48.79096405,14.4766147
49053,Washington County,Utah,"Washington County, UT",81.25994273,85.65065224,13.99936367,52.84759784,91.85491569,10.86541521,6.967865097,98.18644607,87.65510659,87.81419026,82.59624563,13.88800509
49055,Wayne County,Utah,"Wayne County, UT",47.12058543,74.61024499,16.44925231,92.45943366,89.78682787,44.82978046,3.213490296,99.80909959,6.172446707,5.981546293,8.526885142,89.30957684
49057,Weber County,Utah,"Weber County, UT",82.56442889,95.95927458,17.43557111,24.62615336,66.94241171,29.31912186,24.57842825,88.35507477,91.69583201,91.79128221,87.43238944,14.57206491
50001,Addison County,Vermont,"Addison County, VT",89.30957684,48.74323894,30.73496659,66.24244353,44.35252943,8.495068406,28.0146357,6.983773465,64.58797327,65.12885778,51.98854598,15.84473433
50003,Bennington County,Vermont,"Bennington County, VT",85.04613427,67.10149539,28.79414572,84.66433344,75.34202991,20.42634426,20.29907731,21.92173083,60.19726376,60.13363029,59.54502068,18.42188991
50005,Caledonia County,Vermont,"Caledonia County, VT",76.96468342,44.76614699,30.32134903,75.02386255,76.93286669,18.54915686,53.07031499,23.84664333,55.20203627,55.36111995,50.82723513,20.23544384
50007,Chittenden County,Vermont,"Chittenden County, VT",97.83646198,80.71905822,24.05345212,78.74642062,61.50174992,5.965637926,2.911231308,7.842825326,88.80050907,89.02322622,83.56665606,6.458797327
50009,Essex County,Vermont,"Essex County, VT",28.09417754,40.05727012,39.00731785,35.18930958,82.2144448,53.38848234,91.52083996,17.2446707,12.21762647,12.28125994,15.51065861,54.77251034
50011,Franklin County,Vermont,"Franklin County, VT",80.71905822,87.62328985,30.8304168,32.29398664,52.65669742,32.7076042,67.75373847,21.57174674,71.68310531,72.09672288,65.4152084,6.458797327
50013,Grand Isle County,Vermont,"Grand Isle County, VT",80.46452434,72.98759147,37.22558066,57.9064588,60.2290805,10.56315622,19.55138403,8.17690105,20.0604518,20.36271079,18.53324849,6.458797327
50015,Lamoille County,Vermont,"Lamoille County, VT",89.11867642,71.87400573,30.63951639,86.38243716,64.36525612,21.31721285,10.34043907,21.03086223,53.8020999,53.89755011,51.54311168,15.68565065
50017,Orange County,Vermont,"Orange County, VT",81.7690105,81.13267579,32.42125358,37.54374801,62.77441934,19.59910913,51.32039453,17.37193764,57.14285714,57.39739103,49.26821508,17.08558702
50019,Orleans County,Vermont,"Orleans County, VT",58.70187719,79.76455616,38.14826599,75.85109768,56.82468979,45.3547566,70.6013363,22.3830735,52.65669742,52.65669742,53.61119949,37.49602291
50021,Rutland County,Vermont,"Rutland County, VT",83.04167992,80.52815781,26.75787464,85.077951,71.71492205,11.77219217,46.80241807,27.45784283,73.30575883,73.49665924,71.20585428,14.23798918
50023,Washington County,Vermont,"Washington County, VT",92.68215081,45.52974865,28.15781101,89.43684378,72.06490614,8.558701877,12.56761056,12.07445116,75.53293032,75.78746421,66.51288578,18.35825644
50025,Windham County,Vermont,"Windham County, VT",87.68692332,69.01049952,24.33980274,92.84123449,61.94718422,11.50174992,28.11008591,8.68596882,65.44702514,65.44702514,64.74705695,19.94909322
50027,Windsor County,Vermont,"Windsor County, VT",88.70505886,54.66115177,31.59401845,88.16417436,75.40566338,6.490614063,25.10340439,21.18994591,72.89214127,73.08304168,65.52656697,19.94909322
51001,Accomack County,Virginia,"Accomack County, VA",51.67037862,64.4288896,67.89691378,76.71014954,17.81737194,81.73719376,64.41298123,15.94018454,57.0155902,57.07922367,56.49061406,87.08240535
51003,Albemarle County,Virginia,"Albemarle County, VA",98.21826281,58.86096087,65.12885778,56.31562202,55.61565383,19.82182628,0.922685332,1.336302895,83.00986319,83.2007636,77.85555202,6.665606109
51005,Alleghany County,Virginia,"Alleghany County, VA",43.62074451,25.96245625,81.86446071,34.61660834,82.59624563,46.38880051,88.43461661,57.76328349,33.05758829,33.2007636,30.73496659,50.4931594
